,State,County,ChronicConditions,Beneficiaries,Prevalence
38858,NJ,Morris,Chronic Kidney Disease,63966.0,23.2295
38859,NJ,Morris,Depression,63966.0,16.3618
38860,NJ,Morris,Diabetes,63966.0,25.7058
38861,NJ,Morris,Drug/Substance Abuse,63966.0,2.0433
38862,NJ,Morris,HIV/AIDS,63966.0,0.1829
38863,NJ,Morris,Heart Failure,63966.0,13.046
38864,NJ,Morris,Hepatitis (Chronic Viral B & C),63966.0,0.4518
38865,NJ,Morris,Hyperlipidemia,63966.0,55.1762
38866,NJ,Morris,Hypertension,63966.0,60.7542
38867,NJ,Morris,Ischemic Heart Disease,63966.0,29.1983
38868,NJ,Morris,Osteoporosis,63966.0,8.356
38869,NJ,Morris,Schizophrenia and Other Psychotic Disorders,63966.0,3.0547
38870,NJ,Morris,Stroke,63966.0,4.1116
38871,NJ,Ocean,Alcohol Abuse,107052.0,1.8505
38872,NJ,Ocean,Alzheimer's Disease/Dementia,107052.0,11.7345
38873,NJ,Ocean,Arthritis,107052.0,40.1954
38874,NJ,Ocean,Asthma,107052.0,5.9849
38875,NJ,Ocean,Atrial Fibrillation,107052.0,11.3225
38876,NJ,Ocean,Autism Spectrum Disorders,107052.0,0.3017
38877,NJ,Ocean,COPD,107052.0,15.3393
38878,NJ,Ocean,Cancer,107052.0,10.9087
38879,NJ,Ocean,Chronic Kidney Disease,107052.0,27.6585
38880,NJ,Ocean,Depression,107052.0,17.0226
38881,NJ,Ocean,Diabetes,107052.0,33.0073
38882,NJ,Ocean,Drug/Substance Abuse,107052.0,2.8584
38883,NJ,Ocean,HIV/AIDS,107052.0,0.1653
38884,NJ,Ocean,Heart Failure,107052.0,17.2085
38885,NJ,Ocean,Hepatitis (Chronic Viral B & C),107052.0,0.6828
38886,NJ,Ocean,Hyperlipidemia,107052.0,64.5116
38887,NJ,Ocean,Hypertension,107052.0,68.3985
38888,NJ,Ocean,Ischemic Heart Disease,107052.0,37.451
38889,NJ,Ocean,Osteoporosis,107052.0,7.2395
38890,NJ,Ocean,Schizophrenia and Other Psychotic Disorders,107052.0,2.0962
38891,NJ,Ocean,Stroke,107052.0,5.2031
38892,NJ,Passaic,Alcohol Abuse,47915.0,1.4964
38893,NJ,Passaic,Alzheimer's Disease/Dementia,47915.0,12.6077
38894,NJ,Passaic,Arthritis,47915.0,36.139
38895,NJ,Passaic,Asthma,47915.0,6.0795
38896,NJ,Passaic,Atrial Fibrillation,47915.0,9.5669
38897,NJ,Passaic,Autism Spectrum Disorders,47915.0,0.2296
38898,NJ,Passaic,COPD,47915.0,10.168
38899,NJ,Passaic,Cancer,47915.0,9.4021
38900,NJ,Passaic,Chronic Kidney Disease,47915.0,24.988
38901,NJ,Passaic,Depression,47915.0,15.9157
38902,NJ,Passaic,Diabetes,47915.0,32.2634
38903,NJ,Passaic,Drug/Substance Abuse,47915.0,2.2415
38904,NJ,Passaic,HIV/AIDS,47915.0,0.4967
38905,NJ,Passaic,Heart Failure,47915.0,15.6569
38906,NJ,Passaic,Hepatitis (Chronic Viral B & C),47915.0,0.8411
38907,NJ,Passaic,Hyperlipidemia,47915.0,57.5582
38908,NJ,Passaic,Hypertension,47915.0,63.55
38909,NJ,Passaic,Ischemic Heart Disease,47915.0,32.0505
38910,NJ,Passaic,Osteoporosis,47915.0,8.1123
38911,NJ,Passaic,Schizophrenia and Other Psychotic Disorders,47915.0,3.1305
38912,NJ,Passaic,Stroke,47915.0,4.8377
38913,NJ,Salem,Alcohol Abuse,10854.0,1.9716
38914,NJ,Salem,Alzheimer's Disease/Dementia,10854.0,12.7234
38915,NJ,Salem,Arthritis,10854.0,35.1668
38916,NJ,Salem,Asthma,10854.0,5.6016
38917,NJ,Salem,Atrial Fibrillation,10854.0,10.9084
38918,NJ,Salem,Autism Spectrum Disorders,10854.0,0.1106
38919,NJ,Salem,COPD,10854.0,13.5987
38920,NJ,Salem,Cancer,10854.0,8.4485
38921,NJ,Salem,Chronic Kidney Disease,10854.0,24.8664
38922,NJ,Salem,Depression,10854.0,16.1507
38923,NJ,Salem,Diabetes,10854.0,32.7898
38924,NJ,Salem,Drug/Substance Abuse,10854.0,5.3437
38925,NJ,Salem,HIV/AIDS,10854.0,0.2672
38926,NJ,Salem,Heart Failure,10854.0,16.3718
38927,NJ,Salem,Hepatitis (Chronic Viral B & C),10854.0,0.7831
38928,NJ,Salem,Hyperlipidemia,10854.0,52.8745
38929,NJ,Salem,Hypertension,10854.0,63.0643
38930,NJ,Salem,Ischemic Heart Disease,10854.0,32.4489
38931,NJ,Salem,Osteoporosis,10854.0,5.4358
38932,NJ,Salem,Schizophrenia and Other Psychotic Disorders,10854.0,2.6626
38933,NJ,Salem,Stroke,10854.0,6.311
38934,NJ,Somerset,Alcohol Abuse,38167.0,1.5118
38935,NJ,Somerset,Alzheimer's Disease/Dementia,38167.0,10.8942
38936,NJ,Somerset,Arthritis,38167.0,31.9779
38937,NJ,Somerset,Asthma,38167.0,5.0436
38938,NJ,Somerset,Atrial Fibrillation,38167.0,10.0427
38939,NJ,Somerset,Autism Spectrum Disorders,38167.0,0.4742
38940,NJ,Somerset,COPD,38167.0,8.3711
38941,NJ,Somerset,Cancer,38167.0,9.8252
38942,NJ,Somerset,Chronic Kidney Disease,38167.0,22.0478
38943,NJ,Somerset,Depression,38167.0,15.2907
38944,NJ,Somerset,Diabetes,38167.0,27.4216
38945,NJ,Somerset,Drug/Substance Abuse,38167.0,1.8419
38946,NJ,Somerset,HIV/AIDS,38167.0,0.2253
38947,NJ,Somerset,Heart Failure,38167.0,13.3387
38948,NJ,Somerset,Hepatitis (Chronic Viral B & C),38167.0,0.5869
38949,NJ,Somerset,Hyperlipidemia,38167.0,54.3768
38950,NJ,Somerset,Hypertension,38167.0,59.0563
38951,NJ,Somerset,Ischemic Heart Disease,38167.0,28.5692
38952,NJ,Somerset,Osteoporosis,38167.0,7.0611
38953,NJ,Somerset,Schizophrenia and Other Psychotic Disorders,38167.0,2.5939
38954,NJ,Somerset,Stroke,38167.0,4.7083
38955,NJ,Sussex,Alcohol Abuse,21743.0,2.249
38956,NJ,Sussex,Alzheimer's Disease/Dementia,21743.0,11.107
38957,NJ,Sussex,Arthritis,21743.0,28.8001
38958,NJ,Sussex,Asthma,21743.0,5.1143
38959,NJ,Sussex,Atrial Fibrillation,21743.0,9.4927
38960,NJ,Sussex,Autism Spectrum Disorders,21743.0,0.4691
38961,NJ,Sussex,COPD,21743.0,11.6451
38962,NJ,Sussex,Cancer,21743.0,8.5683
38963,NJ,Sussex,Chronic Kidney Disease,21743.0,24.2837
38964,NJ,Sussex,Depression,21743.0,16.9066
38965,NJ,Sussex,Diabetes,21743.0,25.0425
38966,NJ,Sussex,Drug/Substance Abuse,21743.0,2.8929
38967,NJ,Sussex,HIV/AIDS,21743.0,0.1426
38968,NJ,Sussex,Heart Failure,21743.0,12.3994
38969,NJ,Sussex,Hepatitis (Chronic Viral B & C),21743.0,0.5519
38970,NJ,Sussex,Hyperlipidemia,21743.0,54.0174
38971,NJ,Sussex,Hypertension,21743.0,57.8439
38972,NJ,Sussex,Ischemic Heart Disease,21743.0,29.3382
38973,NJ,Sussex,Osteoporosis,21743.0,5.703
38974,NJ,Sussex,Schizophrenia and Other Psychotic Disorders,21743.0,3.247
38975,NJ,Sussex,Stroke,21743.0,4.3968
38976,NJ,Union,Alcohol Abuse,50112.0,1.5924
38977,NJ,Union,Alzheimer's Disease/Dementia,50112.0,11.8854
38978,NJ,Union,Arthritis,50112.0,31.0045
38979,NJ,Union,Asthma,50112.0,5.2063
38980,NJ,Union,Atrial Fibrillation,50112.0,8.8242
38981,NJ,Union,Autism Spectrum Disorders,50112.0,0.3173
38982,NJ,Union,COPD,50112.0,8.8781
38983,NJ,Union,Cancer,50112.0,9.9038
38984,NJ,Union,Chronic Kidney Disease,50112.0,24.3135
38985,NJ,Union,Depression,50112.0,14.272
38986,NJ,Union,Diabetes,50112.0,32.3096
38987,NJ,Union,Drug/Substance Abuse,50112.0,1.9137
38988,NJ,Union,HIV/AIDS,50112.0,0.5508
38989,NJ,Union,Heart Failure,50112.0,16.2097
38990,NJ,Union,Hepatitis (Chronic Viral B & C),50112.0,0.7822
38991,NJ,Union,Hyperlipidemia,50112.0,53.5441
38992,NJ,Union,Hypertension,50112.0,61.5841
38993,NJ,Union,Ischemic Heart Disease,50112.0,31.1981
38994,NJ,Union,Osteoporosis,50112.0,6.7668
38995,NJ,Union,Schizophrenia and Other Psychotic Disorders,50112.0,3.2826
38996,NJ,Union,Stroke,50112.0,4.6177
39018,NJ,Warren,Alcohol Abuse,16506.0,2.5324
39019,NJ,Warren,Alzheimer's Disease/Dementia,16506.0,11.414
39020,NJ,Warren,Arthritis,16506.0,34.0361
39021,NJ,Warren,Asthma,16506.0,5.289
39022,NJ,Warren,Atrial Fibrillation,16506.0,10.9112
39023,NJ,Warren,Autism Spectrum Disorders,16506.0,0.3393
39024,NJ,Warren,COPD,16506.0,12.1774
39025,NJ,Warren,Cancer,16506.0,9.7661
39026,NJ,Warren,Chronic Kidney Disease,16506.0,26.7418
39027,NJ,Warren,Depression,16506.0,18.8053
39028,NJ,Warren,Diabetes,16506.0,28.1231
39029,NJ,Warren,Drug/Substance Abuse,16506.0,3.5623
39030,NJ,Warren,HIV/AIDS,16506.0,0.1272
39031,NJ,Warren,Heart Failure,16506.0,15.3217
39032,NJ,Warren,Hepatitis (Chronic Viral B & C),16506.0,0.6119
39033,NJ,Warren,Hyperlipidemia,16506.0,54.7316
39034,NJ,Warren,Hypertension,16506.0,62.1229
39035,NJ,Warren,Ischemic Heart Disease,16506.0,31.946
39036,NJ,Warren,Osteoporosis,16506.0,5.5798
39037,NJ,Warren,Schizophrenia and Other Psychotic Disorders,16506.0,2.3264
39038,NJ,Warren,Stroke,16506.0,4.5438
39060,NM,Bernalillo,Alcohol Abuse,48260.0,2.6067
39061,NM,Bernalillo,Alzheimer's Disease/Dementia,48260.0,8.6656
39062,NM,Bernalillo,Arthritis,48260.0,29.024
39063,NM,Bernalillo,Asthma,48260.0,4.7721
39064,NM,Bernalillo,Atrial Fibrillation,48260.0,5.2963
39065,NM,Bernalillo,Autism Spectrum Disorders,48260.0,0.3212
39066,NM,Bernalillo,COPD,48260.0,7.242
39067,NM,Bernalillo,Cancer,48260.0,6.2101
39068,NM,Bernalillo,Chronic Kidney Disease,48260.0,20.3771
39069,NM,Bernalillo,Depression,48260.0,18.7754
39070,NM,Bernalillo,Diabetes,48260.0,21.3324
39071,NM,Bernalillo,Drug/Substance Abuse,48260.0,4.8135
39072,NM,Bernalillo,HIV/AIDS,48260.0,0.4414
39073,NM,Bernalillo,Heart Failure,48260.0,8.6573
39074,NM,Bernalillo,Hepatitis (Chronic Viral B & C),48260.0,0.978
39075,NM,Bernalillo,Hyperlipidemia,48260.0,31.9146
39076,NM,Bernalillo,Hypertension,48260.0,40.9428
39077,NM,Bernalillo,Ischemic Heart Disease,48260.0,17.6606
39078,NM,Bernalillo,Osteoporosis,48260.0,7.6502
39079,NM,Bernalillo,Schizophrenia and Other Psychotic Disorders,48260.0,2.6627
39080,NM,Bernalillo,Stroke,48260.0,2.1488
39081,NM,Catron,Alcohol Abuse,1029.0,1.7493
39082,NM,Catron,Alzheimer's Disease/Dementia,1029.0,5.345
39083,NM,Catron,Arthritis,1029.0,19.8251
39084,NM,Catron,Asthma,1029.0,3.8873
39085,NM,Catron,Atrial Fibrillation,1029.0,3.6929
39087,NM,Catron,COPD,1029.0,7.6774
39088,NM,Catron,Cancer,1029.0,4.7619
39089,NM,Catron,Chronic Kidney Disease,1029.0,11.3703
39090,NM,Catron,Depression,1029.0,9.621
39091,NM,Catron,Diabetes,1029.0,13.4111
39092,NM,Catron,Drug/Substance Abuse,1029.0,2.0408
39094,NM,Catron,Heart Failure,1029.0,7.6774
39096,NM,Catron,Hyperlipidemia,1029.0,22.1574
39097,NM,Catron,Hypertension,1029.0,35.6657
39098,NM,Catron,Ischemic Heart Disease,1029.0,14.966
39099,NM,Catron,Osteoporosis,1029.0,2.5267
39100,NM,Catron,Schizophrenia and Other Psychotic Disorders,1029.0,1.1662
39101,NM,Catron,Stroke,1029.0,1.8465
39102,NM,Chaves,Alcohol Abuse,9432.0,2.3007
39103,NM,Chaves,Alzheimer's Disease/Dementia,9432.0,10.1463
39104,NM,Chaves,Arthritis,9432.0,32.9517
39105,NM,Chaves,Asthma,9432.0,5.1315
39106,NM,Chaves,Atrial Fibrillation,9432.0,6.8278
39107,NM,Chaves,Autism Spectrum Disorders,9432.0,0.1272
39108,NM,Chaves,COPD,9432.0,11.1429
39109,NM,Chaves,Cancer,9432.0,6.7748
39110,NM,Chaves,Chronic Kidney Disease,9432.0,29.2409
39111,NM,Chaves,Depression,9432.0,18.6705
39112,NM,Chaves,Diabetes,9432.0,32.0823
39113,NM,Chaves,Drug/Substance Abuse,9432.0,3.4881
39115,NM,Chaves,Heart Failure,9432.0,14.7795
39116,NM,Chaves,Hepatitis (Chronic Viral B & C),9432.0,0.9754
39117,NM,Chaves,Hyperlipidemia,9432.0,56.6476
39118,NM,Chaves,Hypertension,9432.0,62.9135
39119,NM,Chaves,Ischemic Heart Disease,9432.0,31.2341
39120,NM,Chaves,Osteoporosis,9432.0,7.4321
39121,NM,Chaves,Schizophrenia and Other Psychotic Disorders,9432.0,2.3643
39122,NM,Chaves,Stroke,9432.0,3.6684
39123,NM,Cibola,Alcohol Abuse,3179.0,2.4221
39124,NM,Cibola,Alzheimer's Disease/Dementia,3179.0,8.7134
39125,NM,Cibola,Arthritis,3179.0,27.3042
39126,NM,Cibola,Asthma,3179.0,3.8062
39127,NM,Cibola,Atrial Fibrillation,3179.0,3.6804
39129,NM,Cibola,COPD,3179.0,8.5876
39130,NM,Cibola,Cancer,3179.0,5.3791
39131,NM,Cibola,Chronic Kidney Disease,3179.0,25.7628
39132,NM,Cibola,Depression,3179.0,12.8971
39133,NM,Cibola,Diabetes,3179.0,34.5392
39134,NM,Cibola,Drug/Substance Abuse,3179.0,3.0513
39136,NM,Cibola,Heart Failure,3179.0,11.5445
39137,NM,Cibola,Hepatitis (Chronic Viral B & C),3179.0,0.8179
39138,NM,Cibola,Hyperlipidemia,3179.0,26.2976
39139,NM,Cibola,Hypertension,3179.0,46.0208
39140,NM,Cibola,Ischemic Heart Disease,3179.0,19.3772
39141,NM,Cibola,Osteoporosis,3179.0,4.2781
39142,NM,Cibola,Schizophrenia and Other Psychotic Disorders,3179.0,1.3212
39143,NM,Cibola,Stroke,3179.0,2.5165
39144,NM,Colfax,Alcohol Abuse,2688.0,2.939
39145,NM,Colfax,Alzheimer's Disease/Dementia,2688.0,8.7798
39146,NM,Colfax,Arthritis,2688.0,38.0208
39147,NM,Colfax,Asthma,2688.0,4.7247
39148,NM,Colfax,Atrial Fibrillation,2688.0,4.3527
39150,NM,Colfax,COPD,2688.0,11.7188
39151,NM,Colfax,Cancer,2688.0,5.506
39152,NM,Colfax,Chronic Kidney Disease,2688.0,24.5908
39153,NM,Colfax,Depression,2688.0,15.6622
39154,NM,Colfax,Diabetes,2688.0,30.2827
39155,NM,Colfax,Drug/Substance Abuse,2688.0,7.2917
39157,NM,Colfax,Heart Failure,2688.0,15.1786
39158,NM,Colfax,Hepatitis (Chronic Viral B & C),2688.0,1.0045
39159,NM,Colfax,Hyperlipidemia,2688.0,40.625
39160,NM,Colfax,Hypertension,2688.0,54.3155
39161,NM,Colfax,Ischemic Heart Disease,2688.0,19.3452
39162,NM,Colfax,Osteoporosis,2688.0,5.4688
39163,NM,Colfax,Schizophrenia and Other Psychotic Disorders,2688.0,2.0089
39164,NM,Colfax,Stroke,2688.0,2.2693
39165,NM,Curry,Alcohol Abuse,6201.0,2.3706
39166,NM,Curry,Alzheimer's Disease/Dementia,6201.0,8.4502
39167,NM,Curry,Arthritis,6201.0,42.2512
39168,NM,Curry,Asthma,6201.0,6.9666
39169,NM,Curry,Atrial Fibrillation,6201.0,6.886
39171,NM,Curry,COPD,6201.0,13.0463
39172,NM,Curry,Cancer,6201.0,6.4022
39173,NM,Curry,Chronic Kidney Disease,6201.0,23.2866
39174,NM,Curry,Depression,6201.0,17.6584
39175,NM,Curry,Diabetes,6201.0,28.576
39176,NM,Curry,Drug/Substance Abuse,6201.0,4.9508
39178,NM,Curry,Heart Failure,6201.0,16.8521
39179,NM,Curry,Hepatitis (Chronic Viral B & C),6201.0,0.8708
39180,NM,Curry,Hyperlipidemia,6201.0,48.8792
39181,NM,Curry,Hypertension,6201.0,63.4736
39182,NM,Curry,Ischemic Heart Disease,6201.0,33.8494
39183,NM,Curry,Osteoporosis,6201.0,5.999
39184,NM,Curry,Schizophrenia and Other Psychotic Disorders,6201.0,2.4835
39185,NM,Curry,Stroke,6201.0,3.5156
39186,NM,De Baca,Alcohol Abuse,488.0,2.2541
39187,NM,De Baca,Alzheimer's Disease/Dementia,488.0,7.7869
39188,NM,De Baca,Arthritis,488.0,35.041
39189,NM,De Baca,Asthma,488.0,5.5328
39190,NM,De Baca,Atrial Fibrillation,488.0,7.377
39191,NM,De Baca,Autism Spectrum Disorders,488.0,0.0
39192,NM,De Baca,COPD,488.0,12.0902
39193,NM,De Baca,Cancer,488.0,6.3525
39194,NM,De Baca,Chronic Kidney Disease,488.0,19.877
39195,NM,De Baca,Depression,488.0,14.1393
39196,NM,De Baca,Diabetes,488.0,23.3607
39197,NM,De Baca,Drug/Substance Abuse,488.0,3.2787
39198,NM,De Baca,HIV/AIDS,488.0,0.0
39199,NM,De Baca,Heart Failure,488.0,15.3689
39201,NM,De Baca,Hyperlipidemia,488.0,34.8361
39202,NM,De Baca,Hypertension,488.0,53.0738
39203,NM,De Baca,Ischemic Heart Disease,488.0,28.8934
39204,NM,De Baca,Osteoporosis,488.0,4.0984
39205,NM,De Baca,Schizophrenia and Other Psychotic Disorders,488.0,2.2541
39207,NM,Dona Ana,Alcohol Abuse,21918.0,1.971
39208,NM,Dona Ana,Alzheimer's Disease/Dementia,21918.0,11.2875
39209,NM,Dona Ana,Arthritis,21918.0,33.1554
39210,NM,Dona Ana,Asthma,21918.0,5.475
39211,NM,Dona Ana,Atrial Fibrillation,21918.0,6.5791
39212,NM,Dona Ana,Autism Spectrum Disorders,21918.0,0.2372
39213,NM,Dona Ana,COPD,21918.0,9.1386
39214,NM,Dona Ana,Cancer,21918.0,7.4779
39215,NM,Dona Ana,Chronic Kidney Disease,21918.0,22.3697
39216,NM,Dona Ana,Depression,21918.0,15.6584
39217,NM,Dona Ana,Diabetes,21918.0,27.7169
39218,NM,Dona Ana,Drug/Substance Abuse,21918.0,2.7375
39219,NM,Dona Ana,HIV/AIDS,21918.0,0.1688
39220,NM,Dona Ana,Heart Failure,21918.0,10.521
39221,NM,Dona Ana,Hepatitis (Chronic Viral B & C),21918.0,0.4745
39222,NM,Dona Ana,Hyperlipidemia,21918.0,45.7341
39223,NM,Dona Ana,Hypertension,21918.0,55.8764
39224,NM,Dona Ana,Ischemic Heart Disease,21918.0,26.4303
39225,NM,Dona Ana,Osteoporosis,21918.0,7.2406
39226,NM,Dona Ana,Schizophrenia and Other Psychotic Disorders,21918.0,2.1854
39227,NM,Dona Ana,Stroke,21918.0,2.9838
39228,NM,Eddy,Alcohol Abuse,8905.0,1.9989
39229,NM,Eddy,Alzheimer's Disease/Dementia,8905.0,9.4778
39230,NM,Eddy,Arthritis,8905.0,31.4767
39231,NM,Eddy,Asthma,8905.0,3.7956
39232,NM,Eddy,Atrial Fibrillation,8905.0,6.2774
39234,NM,Eddy,COPD,8905.0,12.2628
39235,NM,Eddy,Cancer,8905.0,5.8282
39236,NM,Eddy,Chronic Kidney Disease,8905.0,22.1898
39237,NM,Eddy,Depression,8905.0,15.845
39238,NM,Eddy,Diabetes,8905.0,33.0713
39239,NM,Eddy,Drug/Substance Abuse,8905.0,4.0427
39241,NM,Eddy,Heart Failure,8905.0,12.0943
39242,NM,Eddy,Hepatitis (Chronic Viral B & C),8905.0,0.9208
39243,NM,Eddy,Hyperlipidemia,8905.0,41.7406
39244,NM,Eddy,Hypertension,8905.0,58.6075
39245,NM,Eddy,Ischemic Heart Disease,8905.0,25.4688
39246,NM,Eddy,Osteoporosis,8905.0,5.1432
39247,NM,Eddy,Schizophrenia and Other Psychotic Disorders,8905.0,1.8641
39248,NM,Eddy,Stroke,8905.0,2.9646
39249,NM,Grant,Alcohol Abuse,5658.0,1.6967
39250,NM,Grant,Alzheimer's Disease/Dementia,5658.0,7.9003
39251,NM,Grant,Arthritis,5658.0,26.3697
39252,NM,Grant,Asthma,5658.0,4.1888
39253,NM,Grant,Atrial Fibrillation,5658.0,6.0622
39255,NM,Grant,COPD,5658.0,7.2287
39256,NM,Grant,Cancer,5658.0,6.2036
39257,NM,Grant,Chronic Kidney Disease,5658.0,14.0509
39258,NM,Grant,Depression,5658.0,13.3439
39259,NM,Grant,Diabetes,5658.0,21.5624
39260,NM,Grant,Drug/Substance Abuse,5658.0,2.0325
39262,NM,Grant,Heart Failure,5658.0,10.4807
39263,NM,Grant,Hepatitis (Chronic Viral B & C),5658.0,0.5656
39264,NM,Grant,Hyperlipidemia,5658.0,34.8003
39265,NM,Grant,Hypertension,5658.0,44.6271
39266,NM,Grant,Ischemic Heart Disease,5658.0,20.2015
39267,NM,Grant,Osteoporosis,5658.0,4.8074
39268,NM,Grant,Schizophrenia and Other Psychotic Disorders,5658.0,1.4493
39269,NM,Grant,Stroke,5658.0,3.0046
39270,NM,Guadalupe,Alcohol Abuse,820.0,2.439
39271,NM,Guadalupe,Alzheimer's Disease/Dementia,820.0,5.4878
39272,NM,Guadalupe,Arthritis,820.0,27.1951
39273,NM,Guadalupe,Asthma,820.0,4.5122
39274,NM,Guadalupe,Atrial Fibrillation,820.0,5.7317
39276,NM,Guadalupe,COPD,820.0,12.0732
39277,NM,Guadalupe,Cancer,820.0,4.1463
39278,NM,Guadalupe,Chronic Kidney Disease,820.0,16.5854
39279,NM,Guadalupe,Depression,820.0,13.9024
39280,NM,Guadalupe,Diabetes,820.0,29.878
39281,NM,Guadalupe,Drug/Substance Abuse,820.0,3.4146
39283,NM,Guadalupe,Heart Failure,820.0,10.2439
39285,NM,Guadalupe,Hyperlipidemia,820.0,28.6585
39286,NM,Guadalupe,Hypertension,820.0,54.1463
39287,NM,Guadalupe,Ischemic Heart Disease,820.0,16.9512
39288,NM,Guadalupe,Osteoporosis,820.0,4.2683
39289,NM,Guadalupe,Schizophrenia and Other Psychotic Disorders,820.0,3.5366
39290,NM,Guadalupe,Stroke,820.0,2.9268
39292,NM,Harding,Alzheimer's Disease/Dementia,180.0,6.1111
39293,NM,Harding,Arthritis,180.0,40.5556
39296,NM,Harding,Autism Spectrum Disorders,180.0,0.0
39297,NM,Harding,COPD,180.0,11.1111
39298,NM,Harding,Cancer,180.0,8.8889
39299,NM,Harding,Chronic Kidney Disease,180.0,21.6667
39300,NM,Harding,Depression,180.0,13.8889
39301,NM,Harding,Diabetes,180.0,23.8889
39303,NM,Harding,HIV/AIDS,180.0,0.0
39304,NM,Harding,Heart Failure,180.0,7.7778
39306,NM,Harding,Hyperlipidemia,180.0,41.6667
39307,NM,Harding,Hypertension,180.0,56.1111
39308,NM,Harding,Ischemic Heart Disease,180.0,16.1111
39310,NM,Harding,Schizophrenia and Other Psychotic Disorders,180.0,0.0
39313,NM,Hidalgo,Alzheimer's Disease/Dementia,690.0,9.4203
39314,NM,Hidalgo,Arthritis,690.0,27.3913
39315,NM,Hidalgo,Asthma,690.0,3.913
39316,NM,Hidalgo,Atrial Fibrillation,690.0,7.1014
39317,NM,Hidalgo,Autism Spectrum Disorders,690.0,0.0
39318,NM,Hidalgo,COPD,690.0,6.9565
39319,NM,Hidalgo,Cancer,690.0,7.1014
39320,NM,Hidalgo,Chronic Kidney Disease,690.0,20.7246
39321,NM,Hidalgo,Depression,690.0,11.0145
39322,NM,Hidalgo,Diabetes,690.0,23.7681
39323,NM,Hidalgo,Drug/Substance Abuse,690.0,1.7391
39325,NM,Hidalgo,Heart Failure,690.0,11.5942
39327,NM,Hidalgo,Hyperlipidemia,690.0,27.971
39328,NM,Hidalgo,Hypertension,690.0,45.942
39329,NM,Hidalgo,Ischemic Heart Disease,690.0,19.7101
39330,NM,Hidalgo,Osteoporosis,690.0,2.4638
39331,NM,Hidalgo,Schizophrenia and Other Psychotic Disorders,690.0,1.7391
39332,NM,Hidalgo,Stroke,690.0,3.7681
39333,NM,Lea,Alcohol Abuse,8245.0,1.5888
39334,NM,Lea,Alzheimer's Disease/Dementia,8245.0,9.7635
39335,NM,Lea,Arthritis,8245.0,32.4803
39336,NM,Lea,Asthma,8245.0,3.6628
39337,NM,Lea,Atrial Fibrillation,8245.0,6.3432
39338,NM,Lea,Autism Spectrum Disorders,8245.0,0.1455
39339,NM,Lea,COPD,8245.0,12.2135
39340,NM,Lea,Cancer,8245.0,5.3123
39341,NM,Lea,Chronic Kidney Disease,8245.0,25.4093
39342,NM,Lea,Depression,8245.0,14.3966
39343,NM,Lea,Diabetes,8245.0,32.0679
39344,NM,Lea,Drug/Substance Abuse,8245.0,2.923
39346,NM,Lea,Heart Failure,8245.0,16.0218
39347,NM,Lea,Hepatitis (Chronic Viral B & C),8245.0,0.7762
39348,NM,Lea,Hyperlipidemia,8245.0,39.6119
39349,NM,Lea,Hypertension,8245.0,61.6252
39350,NM,Lea,Ischemic Heart Disease,8245.0,31.0734
39351,NM,Lea,Osteoporosis,8245.0,5.2395
39352,NM,Lea,Schizophrenia and Other Psychotic Disorders,8245.0,1.8435
39353,NM,Lea,Stroke,8245.0,3.0564
39354,NM,Lincoln,Alcohol Abuse,4327.0,2.0337
39355,NM,Lincoln,Alzheimer's Disease/Dementia,4327.0,6.5403
39356,NM,Lincoln,Arthritis,4327.0,29.0039
39357,NM,Lincoln,Asthma,4327.0,4.2524
39358,NM,Lincoln,Atrial Fibrillation,4327.0,5.431
39360,NM,Lincoln,COPD,4327.0,8.2505
39361,NM,Lincoln,Cancer,4327.0,6.0088
39362,NM,Lincoln,Chronic Kidney Disease,4327.0,14.3055
39363,NM,Lincoln,Depression,4327.0,15.8771
39364,NM,Lincoln,Diabetes,4327.0,19.2512
39365,NM,Lincoln,Drug/Substance Abuse,4327.0,2.7964
39367,NM,Lincoln,Heart Failure,4327.0,9.6372
39368,NM,Lincoln,Hepatitis (Chronic Viral B & C),4327.0,0.7395
39369,NM,Lincoln,Hyperlipidemia,4327.0,30.8759
39370,NM,Lincoln,Hypertension,4327.0,41.4837
39371,NM,Lincoln,Ischemic Heart Disease,4327.0,20.8459
39372,NM,Lincoln,Osteoporosis,4327.0,4.5297
39373,NM,Lincoln,Schizophrenia and Other Psychotic Disorders,4327.0,1.664
39374,NM,Lincoln,Stroke,4327.0,2.288
39375,NM,Los Alamos,Alcohol Abuse,2781.0,1.5102
39376,NM,Los Alamos,Alzheimer's Disease/Dementia,2781.0,9.3851
39377,NM,Los Alamos,Arthritis,2781.0,33.2255
39378,NM,Los Alamos,Asthma,2781.0,5.5376
39379,NM,Los Alamos,Atrial Fibrillation,2781.0,6.4365
39381,NM,Los Alamos,COPD,2781.0,7.1557
39382,NM,Los Alamos,Cancer,2781.0,10.2841
39383,NM,Los Alamos,Chronic Kidney Disease,2781.0,17.224
39384,NM,Los Alamos,Depression,2781.0,14.7429
39385,NM,Los Alamos,Diabetes,2781.0,16.5049
39386,NM,Los Alamos,Drug/Substance Abuse,2781.0,1.726
39388,NM,Los Alamos,Heart Failure,2781.0,7.9468
39390,NM,Los Alamos,Hyperlipidemia,2781.0,46.6019
39391,NM,Los Alamos,Hypertension,2781.0,48.0043
39392,NM,Los Alamos,Ischemic Heart Disease,2781.0,18.087
